gender,C_api,C_man,E_NEds,E_Bpag,firstDay,lastDay,NEds,NDays,NActDays,NPages,NPcreated,pagesWomen,wikiprojWomen,ns_user,ns_wikipedia,ns_talk,ns_userTalk,ns_content,weightIJ,NIJ
1,male,3,2,1,20070925034143,20170520184011,309,3526,111,114,14,0,0,37,19,4,6,221,0.982449108801872,752
0,unknown,3,0,1,20080911165610,20120827201536,87,1447,42,52,3,0,0,3,3,0,11,66,1.05714931610548,1074
0,unknown,3,0,0,20130502170851,20170710154708,63,1531,46,51,0,0,0,1,0,0,0,62,1.86500803160946,1277
1,male,1,0,0,20160114111002,20170605153809,52,509,10,17,8,0,0,1,0,1,0,50,1.86500803160946,1277
0,unknown,3,2,1,20120907183020,20131121072135,478,441,31,292,37,0,0,4,1,6,9,348,0.982449108801872,752
1,male,1,3,0,20110416160336,20170725182135,12205,2293,838,2202,53,3,5,2497,785,514,1781,3789,0.865617488080534,412
0,unknown,3,1,0,20140402013846,20150707024907,104,462,25,47,0,0,0,3,0,0,19,78,1.29126262950745,974
1,unknown,1,2,2,20110515202033,20121012023557,259,517,44,91,18,0,0,3,0,3,11,239,0.915024129447388,978
1,unknown,1,0,3,20090918175857,20170830203854,79,2904,26,40,1,0,0,9,3,3,9,45,0.411985187306913,297
1,male,3,1,3,20061129184640,20170323211440,160,3768,79,82,3,0,0,3,0,0,0,152,0.594368207936839,493
1,unknown,1,2,3,20141223125706,20170906033511,417,989,73,107,1,0,0,25,34,13,33,271,0.831953524648453,917
1,male,1,3,1,20170606164449,20170927193213,1014,114,50,860,0,0,1,33,8,617,3,192,0.661673179614133,477
0,unknown,3,0,1,20150928201447,20151109220129,60,43,8,4,0,0,0,16,0,0,0,44,1.05714931610548,1074
0,unknown,3,2,3,20070122220256,20120328152822,223,1893,36,35,5,0,0,32,2,5,4,162,0.831953524648453,917
0,unknown,3,0,0,20081010032232,20150503174921,74,2397,16,14,3,0,0,3,0,0,0,71,1.86500803160946,1277
1,male,1,3,0,20130810175006,20170817133023,10473,1469,549,5079,106,12,0,426,214,1156,774,7208,0.865617488080534,412
1,male,1,2,0,20080912221614,20170520090941,594,3173,124,44,7,0,0,1,0,0,0,588,1.20440316450483,647
1,male,3,1,2,20070118140450,20170806154407,124,3854,64,67,5,0,0,16,0,0,1,106,1.02771709743701,841
0,unknown,3,3,3,20051016120202,20150724175204,3016,3569,635,1312,31,0,0,131,82,45,93,2259,1.48165413798567,1596
1,male,1,1,3,20120406043130,20130216024017,119,317,36,41,0,0,0,4,0,0,0,113,0.594368207936839,493
1,male,3,3,1,20040808203203,20171001064345,1513,4803,762,1034,9,1,0,5,4,87,15,1392,0.661673179614133,477
0,unknown,3,3,1,20111011205208,20171001211911,3387,2183,1166,266,8,0,0,6,3,8,0,2311,0.661673179614133,477
1,male,1,1,2,20080525023307,20170423183122,115,3256,26,25,3,0,0,9,0,10,23,67,1.02771709743701,841
0,unknown,3,2,2,20160131053516,20161010013840,641,254,100,99,7,0,0,3,0,0,1,371,0.915024129447388,978
1,male,1,1,3,20100506204850,20120329152905,218,694,46,43,8,0,0,37,0,1,0,171,0.594368207936839,493
1,male,3,3,1,20090919121521,20171001172436,1300,2935,535,380,7,0,0,89,68,160,103,858,0.661673179614133,477
1,unknown,1,1,2,20060412092930,20160408201935,156,3650,71,98,7,0,0,14,0,9,23,102,1.02771709743701,841
0,unknown,3,2,1,20140129012513,20170730231431,415,1279,112,110,2,0,0,34,0,20,16,336,0.982449108801872,752
0,unknown,3,0,3,20061008045028,20170524140055,55,3882,28,31,1,0,0,1,0,11,3,38,0.411985187306913,297
0,unknown,3,1,1,20150305161721,20160930165844,97,576,13,20,2,0,0,85,1,2,1,8,0.997535302103113,994
1,unknown,1,2,2,20090812222149,20120614204544,244,1038,23,43,7,0,0,2,0,0,9,233,0.915024129447388,978
2,unknown,2,0,1,20141003184254,20151012032954,54,375,16,5,3,0,0,14,0,0,0,40,1.05714931610548,1074
0,unknown,3,1,1,20110811033027,20120806044909,126,362,26,26,0,0,0,7,3,18,11,87,0.997535302103113,994
0,unknown,3,2,0,20161103100943,20170106223549,387,65,34,206,26,0,0,1,6,11,30,305,1.20440316450483,647
1,male,3,3,2,20111224202322,20171001191933,9896,2109,851,1089,501,0,0,371,5,46,48,9350,1.00522694513289,817
1,unknown,1,0,3,20060223082421,20130127150509,75,2531,36,37,0,1,0,31,0,4,0,37,0.411985187306913,297
0,unknown,3,0,0,20080614162821,20170510032014,58,3253,23,12,1,0,0,22,0,0,27,9,1.86500803160946,1277
1,male,3,3,1,20061102190012,20170929183947,4237,3985,911,2656,207,0,0,29,78,18,80,4006,0.661673179614133,477
1,male,1,3,1,20090815232742,20170305100441,1975,2760,227,117,0,0,0,15,0,7,102,1784,0.661673179614133,477
2,female,2,0,3,20050615222849,20150207181740,85,3525,27,49,7,0,0,5,0,11,2,67,0.411985187306913,297
1,unknown,1,1,3,20080304012207,20160208003008,142,2898,82,87,0,0,0,5,0,0,1,136,0.594368207936839,493
1,unknown,1,2,1,20130915075135,20170511160744,246,1335,42,29,8,0,0,23,2,0,7,213,0.982449108801872,752
0,unknown,3,0,0,20160830140226,20170917040352,51,384,33,49,0,0,0,1,0,0,1,49,1.86500803160946,1277
0,unknown,3,0,1,20040519025738,20151122213034,87,4205,29,45,2,0,0,29,0,1,0,51,1.05714931610548,1074
0,unknown,3,1,1,20080118195830,20160315185437,199,2980,53,73,0,0,0,26,3,37,38,80,0.997535302103113,994
2,unknown,2,1,1,20070920185033,20120415163419,128,1670,53,59,3,0,0,25,34,3,24,28,0.997535302103113,994
0,unknown,3,1,2,20071028172416,20161025082150,169,3286,58,22,1,0,0,17,10,2,19,111,1.02771709743701,841
1,male,3,1,1,20150123213958,20150225020950,96,34,12,28,1,0,0,37,20,3,10,23,0.997535302103113,994
0,unknown,3,0,1,20051204042958,20170124034735,70,4070,54,64,0,1,0,2,0,0,2,61,1.05714931610548,1074
1,unknown,1,3,2,20060715175235,20120523060317,7306,2140,832,1362,233,0,0,438,46,118,158,6214,1.00522694513289,817
0,unknown,3,0,3,20060209004040,20150320192757,61,3327,11,24,8,0,0,3,0,0,0,58,0.411985187306913,297
2,female,2,0,1,20150430234444,20170626123227,76,789,19,20,1,0,2,8,3,0,5,57,1.05714931610548,1074
1,unknown,1,2,3,20050407185319,20150711030603,681,3748,92,465,138,0,0,14,47,43,24,546,0.831953524648453,917
1,male,1,3,3,20070510232941,20141216032858,29105,2778,725,13841,86,3,0,836,2044,1030,5633,17598,1.48165413798567,1596
0,unknown,3,2,1,20050928144747,20140525035505,291,3162,79,96,12,0,0,9,19,32,2,225,0.982449108801872,752
1,male,3,2,1,20070403155608,20170717183944,444,3759,85,342,57,0,0,2,1,0,2,402,0.982449108801872,752
2,female,2,3,2,20121005170025,20171001225811,12549,1823,1389,1713,2,0,0,20,737,512,1330,9831,1.00522694513289,817
1,male,1,1,3,20061127010953,20130620175745,166,2398,32,66,7,0,0,36,15,12,5,87,0.594368207936839,493
1,male,3,0,3,20110925201625,20140729221937,73,1039,28,23,3,0,0,20,5,11,7,29,0.411985187306913,297
0,unknown,3,2,3,20061127210109,20150826192239,316,3195,137,143,2,0,0,40,67,16,38,145,0.831953524648453,917
0,unknown,3,1,2,20151218153025,20170913222529,109,636,37,65,14,0,0,5,0,0,3,94,1.02771709743701,841
1,unknown,1,3,1,20151005213115,20170815015912,919,681,146,118,1,0,0,21,14,221,39,620,0.661673179614133,477
1,male,3,1,2,20080416182441,20160422120008,214,2929,93,105,4,0,0,14,3,5,7,178,1.02771709743701,841
0,unknown,3,1,1,20140218172036,20170710035313,159,1239,29,41,4,0,0,2,0,2,0,155,0.997535302103113,994
1,unknown,1,2,2,20080903181510,20120718102832,327,1415,28,35,0,0,0,7,18,55,12,165,0.915024129447388,978
1,unknown,1,1,3,20050614232245,20170408015636,117,4317,40,47,1,0,0,34,4,19,5,46,0.594368207936839,493
1,male,3,3,0,20110416033537,20170719050317,1160,2287,152,294,3,0,0,1,3,4,7,1110,0.865617488080534,412
0,unknown,3,2,2,20090304230103,20161111191552,362,2810,99,64,8,0,0,187,0,22,39,112,0.915024129447388,978
0,unknown,3,3,2,20060527031201,20160720231943,1144,3708,257,279,9,0,0,12,122,62,20,912,1.00522694513289,817
1,male,1,2,0,20101118175715,20170816161653,514,2464,76,188,140,0,0,3,0,0,14,497,1.20440316450483,647
0,unknown,3,0,0,20070519021105,20160731211835,73,3362,30,37,1,0,0,1,0,0,0,72,1.86500803160946,1277
2,unknown,2,2,2,20070623163736,20170704123646,246,3665,75,74,2,0,0,3,8,45,24,166,0.915024129447388,978
1,unknown,1,0,2,20101017125846,20131204142413,74,1145,37,23,2,0,0,28,1,0,4,38,0.800528377424059,664
1,male,3,3,1,20080107221640,20130801164402,1046,2034,400,33,3,0,0,13,3,20,9,764,0.661673179614133,477
1,male,3,2,1,20151021172142,20170926010427,324,707,57,116,2,0,0,10,0,12,26,268,0.982449108801872,752
0,unknown,3,2,2,20071109222254,20160824232753,490,3212,63,111,0,0,0,24,0,70,10,380,0.915024129447388,978
1,unknown,1,0,3,20150528051010,20160604212830,54,374,8,13,3,0,0,13,1,0,1,39,0.411985187306913,297
1,male,3,3,0,20070822132213,20171001190729,153193,3694,2928,94142,1046,1,0,45,155,68,152,115547,0.865617488080534,412
1,male,3,3,2,20060226222216,20160426092346,1774,3713,486,476,37,0,0,25,25,16,12,1670,1.00522694513289,817
1,male,1,3,3,20101122043727,20170930190601,18664,2505,1092,3890,14,1,0,176,572,124,453,17113,1.48165413798567,1596
1,unknown,1,0,1,20150131000432,20170408161553,89,799,15,6,1,0,0,30,8,0,1,50,1.05714931610548,1074
0,unknown,3,1,1,20160219052321,20160405203212,112,47,23,5,0,0,0,11,0,2,2,97,0.997535302103113,994
1,unknown,1,2,0,20120615111310,20131011154448,348,484,60,251,3,0,0,2,1,49,5,284,1.20440316450483,647
0,unknown,3,1,1,20100714213203,20130521125542,159,1043,34,33,5,0,0,5,0,12,0,136,0.997535302103113,994
0,unknown,3,3,1,20110926015505,20170929191415,4434,2196,809,439,1,0,0,7,218,603,270,2920,0.661673179614133,477
1,male,3,2,2,20120916012942,20150806134123,277,1055,91,43,0,0,0,34,0,8,2,231,0.915024129447388,978
0,unknown,3,1,1,20040113182904,20131128160451,199,3608,71,89,17,0,0,26,5,5,6,156,0.997535302103113,994
1,unknown,1,3,3,20080106124506,20170223110715,881,3337,286,201,15,0,0,35,3,39,25,760,1.48165413798567,1596
1,male,3,3,2,20160513222156,20170923232118,3655,499,161,2536,2,2,0,59,354,21,412,2755,1.00522694513289,817
1,male,3,1,3,20070304091448,20150831140307,109,3103,25,60,0,0,0,25,11,0,5,55,0.594368207936839,493
1,male,1,1,0,20150405023014,20170926154757,180,906,98,92,3,0,0,4,3,6,3,143,1.29126262950745,974
2,unknown,2,0,1,20150223172611,20160307162006,66,379,27,42,3,0,0,5,0,1,3,55,1.05714931610548,1074
1,male,3,0,2,20160125195049,20160511144932,65,108,19,26,0,0,0,9,0,0,2,54,0.800528377424059,664
1,unknown,1,1,1,20160817041403,20161123045602,135,99,23,15,2,0,0,7,0,0,6,118,0.997535302103113,994
1,male,1,2,3,20090128161020,20160803224557,293,2745,32,15,2,0,0,116,1,0,19,157,0.831953524648453,917
1,male,3,3,2,20111105005840,20171001214416,15168,2158,1607,2123,160,0,0,1303,28,148,134,12861,1.00522694513289,817
0,unknown,3,1,3,20070704170748,20130520135442,211,2148,26,67,13,0,0,60,0,7,4,130,0.594368207936839,493
1,unknown,1,0,3,20111024223720,20170530032326,72,2046,21,21,1,0,0,33,5,2,5,27,0.411985187306913,297
1,male,1,2,3,20101214195539,20170531220414,463,2361,73,191,2,0,0,57,4,0,1,312,0.831953524648453,917
1,male,3,2,0,20160412161812,20170724045344,284,469,60,71,12,0,4,10,1,11,5,245,1.20440316450483,647
1,unknown,1,1,3,20151114225608,20170710190811,119,605,33,29,1,0,0,25,0,0,0,38,0.594368207936839,493
1,male,1,1,1,20110308165233,20120130123015,185,329,85,32,0,0,0,12,0,12,8,149,0.997535302103113,994
1,unknown,1,2,1,20150327214902,20170924022229,321,913,65,35,4,0,0,2,0,0,0,68,0.982449108801872,752
2,female,2,1,2,20130301201704,20170809180700,159,1623,28,20,9,0,0,26,0,1,16,116,1.02771709743701,841
1,male,1,3,2,20090524094150,20170724215426,1315,2984,119,202,2,0,0,16,2,0,9,831,1.00522694513289,817
0,unknown,3,3,2,20060609002020,20170925015739,2074,4127,516,690,34,0,0,197,73,51,89,1418,1.00522694513289,817
1,male,1,1,0,20120915020233,20130819012959,192,339,32,46,0,0,0,4,0,16,5,165,1.29126262950745,974
1,unknown,1,0,0,20070825121514,20130604172408,81,2111,21,11,0,0,0,1,0,0,0,76,1.86500803160946,1277
0,unknown,3,2,3,20080722233034,20170926131859,646,3354,274,318,17,0,0,92,10,43,15,463,0.831953524648453,917
0,unknown,3,1,2,20120501230515,20130619071036,136,415,11,19,5,0,0,27,0,5,1,92,1.02771709743701,841
0,unknown,3,0,2,20120217182138,20120307215940,90,20,9,39,0,0,0,13,3,16,4,47,0.800528377424059,664
1,male,1,2,3,20121213125743,20160421202133,669,1226,46,224,25,0,0,94,48,24,14,242,0.831953524648453,917
1,unknown,1,0,3,20060311175859,20121020010949,81,2416,32,33,0,0,0,20,7,22,8,20,0.411985187306913,297
1,male,1,2,3,20090121044654,20120923233245,621,1342,70,46,13,0,0,24,1,8,7,570,0.831953524648453,917
1,male,1,1,3,20160226215645,20170415022134,160,415,33,46,0,0,0,63,0,19,0,50,0.594368207936839,493
0,unknown,3,2,1,20040803195630,20140218034432,569,3487,140,277,32,0,0,13,37,54,17,419,0.982449108801872,752
1,male,3,0,2,20150315053317,20160702023152,92,476,8,15,1,0,0,4,0,2,2,84,0.800528377424059,664
1,male,3,3,3,20101127211048,20170901172543,6137,2471,780,1699,103,0,0,292,82,181,107,5317,1.48165413798567,1596
1,male,1,1,3,20080112193600,20130910155307,107,2069,63,62,4,0,0,6,8,9,6,74,0.594368207936839,493
0,unknown,3,1,0,20050627195753,20141012050838,201,3395,70,47,4,0,0,9,0,8,4,180,1.29126262950745,974
0,unknown,3,1,1,20100917151935,20170503183637,138,2421,52,67,1,0,0,3,0,0,0,129,0.997535302103113,994
1,male,3,2,3,20130706131508,20151121105123,421,869,61,84,0,0,0,243,2,39,6,106,0.831953524648453,917
1,male,1,0,1,20060511033743,20120131220852,70,2092,16,18,1,0,0,6,0,0,0,64,1.05714931610548,1074
0,unknown,3,1,0,20111101102533,20160419163500,112,1632,48,73,11,0,0,1,0,1,2,108,1.29126262950745,974
1,unknown,1,2,2,20080805215553,20120908191505,393,1496,66,84,11,0,0,39,5,18,41,271,0.915024129447388,978
1,male,1,1,3,20071205091037,20170707184958,142,3503,44,26,0,0,0,97,0,2,1,28,0.594368207936839,493
1,male,3,2,2,20061021224224,20161220171815,333,3714,68,73,4,0,0,10,5,38,7,265,0.915024129447388,978
1,male,3,2,1,20100511053036,20170927094454,463,2697,170,286,6,0,0,15,0,2,1,425,0.982449108801872,752
0,unknown,3,1,2,20110311005518,20121028050008,117,598,11,35,4,0,0,15,1,4,35,55,1.02771709743701,841
1,unknown,1,0,1,20070729044425,20170827234014,81,3683,40,20,5,0,0,1,2,0,1,76,1.05714931610548,1074
0,unknown,3,0,3,20060416191035,20130629002941,83,2632,35,25,2,0,0,27,0,1,7,48,0.411985187306913,297
0,unknown,3,1,0,20140725121216,20151005181258,123,438,13,10,2,0,0,15,0,0,7,101,1.29126262950745,974
0,unknown,3,0,2,20170622165536,20170919221952,58,90,10,13,2,0,0,6,0,2,2,37,0.800528377424059,664
0,unknown,3,1,2,20081030234847,20120818023249,184,1389,55,47,18,0,0,67,0,0,7,106,1.02771709743701,841
0,unknown,3,2,1,20061206182516,20170812131924,242,3903,92,69,18,0,0,7,1,19,10,198,0.982449108801872,752
0,unknown,3,1,1,20060116205417,20141228180147,166,3269,66,95,4,0,0,15,16,30,24,75,0.997535302103113,994
0,unknown,3,0,1,20060504200805,20140303213610,66,2861,20,11,2,0,0,1,0,2,4,59,1.05714931610548,1074
0,unknown,3,1,0,20070117163353,20151227010940,195,3267,40,115,42,0,0,3,8,9,1,169,1.29126262950745,974
0,unknown,3,1,1,20060510171422,20170929024644,132,4161,76,68,5,0,0,3,11,2,19,97,0.997535302103113,994
1,male,1,1,3,20120316014153,20170528185442,176,1900,24,104,0,0,0,17,35,1,63,54,0.594368207936839,493
2,unknown,2,3,2,20161105041332,20171002015049,3513,332,205,727,57,0,0,349,95,95,175,2735,1.00522694513289,817
1,male,1,3,3,20120606200429,20170210015757,3187,1711,165,1676,5,1,0,407,259,18,706,1535,1.48165413798567,1596
1,male,1,1,3,20051004001211,20160818034800,189,3972,82,63,5,0,0,8,5,10,15,150,0.594368207936839,493
1,unknown,1,0,2,20060412121033,20170314064851,53,3990,23,20,1,0,0,5,4,3,3,38,0.800528377424059,664
1,unknown,1,2,2,20100502022356,20150702002048,260,1888,35,69,3,0,0,16,2,15,22,191,0.915024129447388,978
1,male,3,2,1,20111227151333,20170928135441,720,2103,134,321,1,0,0,3,0,0,5,350,0.982449108801872,752
1,male,1,0,2,20080709211558,20120908174812,50,1523,15,12,1,0,0,19,1,0,0,30,0.800528377424059,664
1,unknown,1,1,2,20081227165646,20170824124823,152,3163,41,30,8,0,0,4,1,13,15,118,1.02771709743701,841
0,unknown,3,0,2,20110201223131,20130528160743,83,848,24,52,2,0,0,20,3,0,2,55,0.800528377424059,664
0,unknown,3,3,0,20090308154107,20171001142302,1154,3130,152,140,1,0,0,1,0,50,0,1083,0.865617488080534,412
0,unknown,3,2,2,20081105225641,20130904173359,370,1765,142,184,0,1,0,4,4,230,14,113,0.915024129447388,978
1,unknown,1,3,3,20060226115537,20170507103454,1556,4089,187,232,57,0,0,45,3,51,52,1383,1.48165413798567,1596
1,male,3,0,1,20100223062333,20121020211908,50,971,13,13,1,0,0,19,0,6,0,24,1.05714931610548,1074
1,male,1,1,2,20091114100148,20170709062409,119,2795,22,8,2,0,0,3,0,0,0,116,1.02771709743701,841
2,unknown,2,2,1,20160718025406,20160810164659,251,24,20,140,4,0,0,5,0,0,0,240,0.982449108801872,752
1,unknown,1,3,3,20050516232249,20170905162704,3468,4496,602,1471,95,0,0,79,64,277,101,2687,1.48165413798567,1596
1,unknown,1,1,1,20141209150155,20170806230954,111,972,30,90,1,0,0,1,0,0,0,109,0.997535302103113,994
1,male,1,3,2,20140604025033,20170929023536,6596,1214,1112,1253,16,0,0,7,196,239,295,5759,1.00522694513289,817
0,unknown,3,2,2,20110515060437,20161209000424,536,2036,100,62,31,0,0,2,6,2,18,498,0.915024129447388,978
1,male,3,2,2,20130614131326,20151030174624,284,869,18,36,6,0,0,22,6,1,26,226,0.915024129447388,978
1,male,1,0,2,20051228110320,20170415105517,76,4127,29,33,2,0,0,10,2,19,5,34,0.800528377424059,664
0,unknown,3,3,3,20080408225402,20120904065637,1354,1611,100,83,9,0,0,367,16,13,94,862,1.48165413798567,1596
1,unknown,1,0,1,20100718001055,20120812025753,50,757,23,30,1,0,0,2,13,8,0,27,1.05714931610548,1074
0,unknown,3,3,3,20080823151032,20170408213505,31566,3151,1379,20241,1672,2,0,1415,42,207,5982,22786,1.48165413798567,1596
1,male,3,2,3,20060508213458,20170813201909,473,4116,130,114,6,0,0,27,0,9,1,431,0.831953524648453,917
1,male,3,2,1,20091210155759,20170411183147,323,2680,168,124,12,0,0,33,34,8,24,148,0.982449108801872,752
0,unknown,3,3,2,20060311175225,20150822190915,1972,3452,404,809,9,4,0,1,2,90,73,1742,1.00522694513289,817
1,male,3,2,0,20121102210042,20170905160328,340,1769,64,66,3,0,0,1,0,20,17,301,1.20440316450483,647
1,unknown,1,2,1,20120130143741,20170221001745,281,1850,134,243,0,0,0,1,0,0,1,268,0.982449108801872,752
1,unknown,1,2,3,20070226150016,20140305015139,645,2565,58,42,15,0,0,182,0,1,6,420,0.831953524648453,917
1,unknown,1,2,1,20080119103504,20151103194343,250,2846,42,72,4,0,0,5,4,3,0,200,0.982449108801872,752
1,unknown,1,2,0,20100213171529,20131119120754,279,1376,52,46,1,0,0,7,0,33,3,234,1.20440316450483,647
1,unknown,1,0,1,20110511153941,20151122013242,73,1657,26,47,0,0,0,2,0,4,1,61,1.05714931610548,1074
1,unknown,1,2,3,20100819083110,20160623173849,474,2136,60,79,5,0,0,37,1,31,5,378,0.831953524648453,917
1,male,3,0,0,20070416205541,20170819222655,76,3779,38,48,1,0,0,6,2,7,3,56,1.86500803160946,1277
1,unknown,1,1,3,20051224120608,20121228190257,210,2562,103,111,8,0,0,47,5,39,5,101,0.594368207936839,493
1,unknown,1,2,2,20150122193741,20160727191812,229,553,32,51,3,0,0,134,1,13,3,78,0.915024129447388,978
0,unknown,3,2,2,20160214042421,20170830021920,364,564,89,168,24,0,0,19,0,0,3,307,0.915024129447388,978
1,male,3,1,3,20150511053944,20170822232734,103,835,22,45,1,0,0,9,6,2,21,63,0.594368207936839,493
0,unknown,3,3,1,20090117151932,20170928225429,1128,3177,174,280,40,0,0,7,7,11,42,1047,0.661673179614133,477
1,male,1,0,3,20110329153723,20120311150510,82,349,10,10,0,0,0,65,3,0,4,10,0.411985187306913,297
0,unknown,3,1,1,20120309234047,20160809012653,95,1615,17,55,1,0,0,5,3,1,2,84,0.997535302103113,994
1,male,3,3,2,20150605165809,20170418005722,5587,684,249,577,37,60,0,797,1741,343,660,1975,1.00522694513289,817
0,unknown,3,1,0,20080928204031,20141021031252,139,2215,24,10,1,0,0,2,5,4,45,83,1.29126262950745,974
1,male,3,3,2,20080105103911,20170822095131,908,3518,230,307,28,0,0,23,2,7,13,859,1.00522694513289,817
0,unknown,3,1,0,20130625133600,20170917200235,221,1546,54,64,9,0,0,9,5,4,2,198,1.29126262950745,974
1,male,1,3,1,20060925202810,20171001201546,3157,4025,788,1630,148,0,0,14,5,7,14,2671,0.661673179614133,477
1,male,1,1,3,20160111001259,20170719170051,109,556,20,34,4,0,0,56,4,0,17,29,0.594368207936839,493
1,male,1,2,2,20130124201552,20170401144151,682,1529,201,42,1,0,0,309,0,0,7,256,0.915024129447388,978
1,unknown,1,1,0,20080519021811,20151208144236,193,2760,41,33,6,0,0,5,0,10,8,169,1.29126262950745,974
1,male,1,2,1,20061130035855,20140830032253,294,2831,99,183,0,0,0,8,7,0,1,276,0.982449108801872,752
1,male,3,3,1,20080602202954,20170410001114,1179,3235,300,304,47,0,0,33,2,18,8,1072,0.661673179614133,477
1,unknown,1,2,0,20071007042040,20130217052133,250,1961,68,62,1,0,0,5,0,63,71,111,1.20440316450483,647
1,unknown,1,2,3,20150324154856,20170823123713,274,884,45,114,3,7,0,59,26,18,28,138,0.831953524648453,917
1,male,1,0,2,20100221172509,20130927142730,80,1315,22,27,3,0,0,43,1,0,15,17,0.800528377424059,664
1,male,3,3,1,20071021110751,20170915230408,4897,3618,595,2303,94,0,0,1,13,47,6,4477,0.661673179614133,477
1,unknown,1,2,2,20070327024943,20151025232410,489,3135,129,163,13,0,0,29,0,0,4,447,0.915024129447388,978
0,unknown,3,2,0,20160119143046,20170924155153,731,615,135,350,116,0,0,4,14,11,15,615,1.20440316450483,647
0,unknown,3,2,0,20150127214833,20151112151349,400,290,17,14,11,0,0,354,0,0,0,37,1.20440316450483,647
0,unknown,3,3,0,20110520122401,20131006151023,877,871,161,375,0,0,0,1,0,9,0,851,0.865617488080534,412
2,female,3,0,1,20131107032542,20140313220506,84,127,29,27,2,0,0,4,2,0,2,66,1.05714931610548,1074
1,unknown,1,3,1,20110708013147,20171001175049,10965,2278,1274,1347,114,0,0,3924,80,85,314,5105,0.661673179614133,477
0,unknown,3,3,1,20120209220514,20140710194341,1413,883,183,175,10,0,0,10,1,4,4,1103,0.661673179614133,477
1,unknown,1,0,2,20150123215744,20150210205017,66,19,8,5,0,0,0,51,0,0,3,12,0.800528377424059,664
0,unknown,3,3,1,20131218172859,20151122051354,937,705,211,138,0,0,0,10,0,0,1,861,0.661673179614133,477
